accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
-1,NotAvail,NotAvail,NotAvail,Antaeotricha BioLep43,,Antaeotricha BioLep43,NotAvail,99,NotAvail,NONE,NotAvail,London19Oct2023
1838590,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha caprimulga,,Antaeotricha caprimulga,Antaeotricha caprimulga,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836756,Lepidoptera,Depressariidae,Stenoma,Antaeotricha cirrhoxantha,,Antaeotricha cirrhoxantha,Stenoma cirrhoxantha,99,SYNONYM,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha disjecta,,Antaeotricha disjecta,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1838364,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha fascicularis,,Antaeotricha fascicularis,Antaeotricha fascicularis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha forreri,,Antaeotricha forreri,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1838468,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha ianthina,,Antaeotricha ianthina,Antaeotricha ianthina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838378,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha incrassata,,Antaeotricha incrassata,Antaeotricha incrassata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838575,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha isoporphyra,,Antaeotricha isoporphyra,Antaeotricha isoporphyra,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838616,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha marmorea,,Antaeotricha marmorea,Antaeotricha marmorea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838473,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha nictitans,,Antaeotricha nictitans,Antaeotricha nictitans,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838383,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha ocellifer,,Antaeotricha ocellifer,Antaeotricha ocellifer,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha osa,,Antaeotricha osa,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
10363459,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha phaeoneura,,Antaeotricha phaeoneura,Antaeotricha phaeoneura,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha pratifera,,Antaeotricha pratifera,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1838522,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha radicalis,,Antaeotricha radicalis,Antaeotricha radicalis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838422,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha renselariana,,Antaeotricha renselariana,Antaeotricha renselariana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838375,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha ribbei,,Antaeotricha ribbei,Antaeotricha ribbei,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838506,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha similis,,Antaeotricha similis,Antaeotricha similis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.01,,Antaeotricha sp.01,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.02,,Antaeotricha sp.02,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.03,,Antaeotricha sp.03,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.04,,Antaeotricha sp.04,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.05,,Antaeotricha sp.05,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.06,,Antaeotricha sp.06,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.07,,Antaeotricha sp.07,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha sp.08,,Antaeotricha sp.08,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1838440,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha spurca,,Antaeotricha spurca,Antaeotricha spurca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha stigmatias,,Antaeotricha stigmatias,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Antaeotricha tapanti,,Antaeotricha tapanti,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1838359,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha trivallata,,Antaeotricha trivallata,Antaeotricha trivallata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838587,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha umbratella,,Antaeotricha umbratella,Antaeotricha umbratella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838467,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha virens,,Antaeotricha virens,Antaeotricha virens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1838377,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha zelleri,,Antaeotricha zelleri,Antaeotricha zelleri,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836068,Lepidoptera,Depressariidae,Cerconota,Cerconota anonella,,Cerconota anonella,Cerconota anonella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836059,Lepidoptera,Depressariidae,Cerconota,Cerconota carbonifer,,Cerconota carbonifer,Cerconota carbonifer,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836073,Lepidoptera,Depressariidae,Cerconota,Cerconota impresella,,Cerconota impresella,Cerconota impressella,97,ACCEPTED,FUZZY,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Cerconota Janzen30,,Cerconota Janzen30,NotAvail,99,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Cerconota miseta,,Cerconota miseta,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1836080,Lepidoptera,Depressariidae,Cerconota,Cerconota palliata,,Cerconota palliata,Cerconota palliata,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836069,Lepidoptera,Depressariidae,Cerconota,Cerconota recurvella,,Cerconota recurvella,Cerconota recurvella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10645817,Lepidoptera,Depressariidae,Cerconota,Cerconota scolopacina,,Cerconota scolopacina,Cerconota scolopacina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Cerconota sp.1,,Cerconota sp.1,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
10308916,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis angelsolisi,,Chlamydastis angelsolisi,Chlamydastis angelsolisi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10402491,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis anniapicadoae,,Chlamydastis anniapicadoae,Chlamydastis anniapicadoae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10525725,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis antonioazofeifai,,Chlamydastis antonioazofeifai,Chlamydastis antonioazofeifai,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10876358,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis arenaria,,Chlamydastis arenaria,Chlamydastis arenaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10007414,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis bernardoespinozai,,Chlamydastis bernardoespinozai,Chlamydastis bernardoespinozai,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Chlamydastis BioLep156,,Chlamydastis BioLep156,NotAvail,99,NotAvail,NONE,NotAvail,London19Oct2023
9943714,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis bobandersoni,,Chlamydastis bobandersoni,Chlamydastis bobandersoni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10619472,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis carlosviquezi,,Chlamydastis carlosviquezi,Chlamydastis carlosviquezi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10222971,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis christerhanssoni,,Chlamydastis christerhanssoni,Chlamydastis christerhanssoni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10036754,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis christhompsoni,,Chlamydastis christhompsoni,Chlamydastis christhompsoni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1841406,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis deflexa,,Chlamydastis deflexa,Chlamydastis deflexa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11619377,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis dondavisi,,Chlamydastis dondavisi,Chlamydastis dondavisi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10129782,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis elenaulateae,,Chlamydastis elenaulateae,Chlamydastis elenaulateae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10432098,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis gladysrojasae,,Chlamydastis gladysrojasae,Chlamydastis gladysrojasae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10612031,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis gracewoodae,,Chlamydastis gracewoodae,Chlamydastis gracewoodae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11564832,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis irenecanasae,,Chlamydastis irenecanasae,Chlamydastis irenecanasae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10589864,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis isidrochaconi,,Chlamydastis isidrochaconi,Chlamydastis isidrochaconi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10193575,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis jimlewisi,,Chlamydastis jimlewisi,Chlamydastis jimlewisi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10438346,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis jimmilleri,,Chlamydastis jimmilleri,Chlamydastis jimmilleri,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10496155,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis johnnoyesi,,Chlamydastis johnnoyesi,Chlamydastis johnnoyesi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9921812,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis juanmatai,,Chlamydastis juanmatai,Chlamydastis juanmatai,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10179943,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis manuelzumbadoi,,Chlamydastis manuelzumbadoi,Chlamydastis manuelzumbadoi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10680586,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis marianofigueresi,,Chlamydastis marianofigueresi,Chlamydastis marianofigueresi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10316343,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis montywoodi,,Chlamydastis montywoodi,Chlamydastis montywoodi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11547138,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis munifigueresae,,Chlamydastis munifigueresae,Chlamydastis munifigueresae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9864287,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis noramartinae,,Chlamydastis noramartinae,Chlamydastis noramartinae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1841357,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis orion,,Chlamydastis orion,Chlamydastis orion,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9914420,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis paulhansoni,,Chlamydastis paulhansoni,Chlamydastis paulhansoni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10100361,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis paulthiaucourti,,Chlamydastis paulthiaucourti,Chlamydastis paulthiaucourti,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1841361,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis phytoptera,,Chlamydastis phytoptera,Chlamydastis phytoptera,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Chlamydastis powelli,,Chlamydastis powelli,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
10215577,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis ronaldzunigai,,Chlamydastis ronaldzunigai,Chlamydastis ronaldzunigai,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1841337,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis trastices,,Chlamydastis trastices,Chlamydastis trastices,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1841421,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis tryphon,,Chlamydastis tryphon,Chlamydastis tryphon,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10576165,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis vitorbeckeri,,Chlamydastis vitorbeckeri,Chlamydastis vitorbeckeri,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1841388,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis vividella,,Chlamydastis vividella,Chlamydastis vividella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10338377,Lepidoptera,Depressariidae,Chlamydastis,Chlamydastis willsflowersi,,Chlamydastis willsflowersi,Chlamydastis willsflowersi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1837120,Lepidoptera,Depressariidae,Gonioterma,Gonioterma anna,,Gonioterma anna,Gonioterma anna,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1837127,Lepidoptera,Depressariidae,Gonioterma,Gonioterma compressa,,Gonioterma compressa,Gonioterma compressa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1837136,Lepidoptera,Depressariidae,Gonioterma,Gonioterma conchita,,Gonioterma conchita,Gonioterma conchita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836326,Lepidoptera,Depressariidae,Stenoma,Gonioterma gubernata,,Gonioterma gubernata,Stenoma gubernata,99,SYNONYM,EXACT,SPECIES,London19Oct2023
10271377,Lepidoptera,Depressariidae,Gonioterma,Gonioterma halmas,,Gonioterma halmas,Gonioterma halmas,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10755766,Lepidoptera,Depressariidae,Gonioterma,Gonioterma ignobilis,,Gonioterma ignobilis,Gonioterma ignobilis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9256776,Lepidoptera,Depressariidae,Gonioterma,Gonioterma latipennis,,Gonioterma latipennis,Gonioterma latipennis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5120007,Lepidoptera,Depressariidae,Loxotoma,Loxotoma elegans,,Loxotoma elegans,Loxotoma elegans,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1835503,Lepidoptera,Depressariidae,Phelotropa,Phelotropa oenodes,,Phelotropa oenodes,Phelotropa oenodes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9321959,Lepidoptera,Depressariidae,Rectiostoma,Rectiostoma annemayae,,Rectiostoma annemayae,Rectiostoma annemayae,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9634894,Lepidoptera,Depressariidae,Rectiostoma,Rectiostoma eowilsoni,,Rectiostoma eowilsoni,Rectiostoma eowilsoni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9328467,Lepidoptera,Depressariidae,Rectiostoma,Rectiostoma philipmayi,,Rectiostoma philipmayi,Rectiostoma philipmayi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836560,Lepidoptera,Depressariidae,Stenoma,Stenoma acrosticta,,Stenoma acrosticta,Stenoma melanixa,99,SYNONYM,EXACT,SPECIES,London19Oct2023
1836160,Lepidoptera,Depressariidae,Stenoma,Stenoma adytodes,,Stenoma adytodes,Stenoma adytodes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836714,Lepidoptera,Depressariidae,Stenoma,Stenoma aterpes,,Stenoma aterpes,Stenoma aterpes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836584,Lepidoptera,Depressariidae,Stenoma,Stenoma baliandra,,Stenoma baliandra,Stenoma baliandra,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836188,Lepidoptera,Depressariidae,Stenoma,Stenoma byssina,,Stenoma byssina,Stenoma byssina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836455,Lepidoptera,Depressariidae,Stenoma,Stenoma catenifer,,Stenoma catenifer,Stenoma catenifer,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836425,Lepidoptera,Depressariidae,Stenoma,Stenoma cathosiota,,Stenoma cathosiota,Stenoma cathosiota,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836570,Lepidoptera,Depressariidae,Stenoma,Stenoma comma,,Stenoma comma,Stenoma comma,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836502,Lepidoptera,Depressariidae,Stenoma,Stenoma completella,,Stenoma completella,Stenoma completella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836248,Lepidoptera,Depressariidae,Stenoma,Stenoma consociella,,Stenoma consociella,Stenoma consociella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenoma convexicostata,,Stenoma convexicostata,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1836279,Lepidoptera,Depressariidae,Stenoma,Stenoma exarata,,Stenoma exarata,Stenoma exarata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836751,Lepidoptera,Depressariidae,Stenoma,Stenoma fenestra,,Stenoma fenestra,Stenoma nebrita,99,SYNONYM,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenoma fraternella,,Stenoma fraternella,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1836356,Lepidoptera,Depressariidae,Stenoma,Stenoma graphica,,Stenoma graphica,Stenoma graphica,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836405,Lepidoptera,Depressariidae,Stenoma,Stenoma immunda,,Stenoma immunda,Stenoma immunda,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836327,Lepidoptera,Depressariidae,Stenoma,Stenoma leucana,,Stenoma leucana,Stenoma leucana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836730,Lepidoptera,Depressariidae,Stenoma,Stenoma luctifica,,Stenoma luctifica,Stenoma luctifica,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836560,Lepidoptera,Depressariidae,Stenoma,Stenoma melanixa,,Stenoma melanixa,Stenoma melanixa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836751,Lepidoptera,Depressariidae,Stenoma,Stenoma nebrita,,Stenoma nebrita,Stenoma nebrita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1836464,Lepidoptera,Depressariidae,Stenoma,Stenoma patens,,Stenoma patens,Stenoma patens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10197721,Lepidoptera,Depressariidae,Stenoma,Stenoma sexmaculata,,Stenoma sexmaculata,Stenoma sexmaculata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenoma sp.1,,Stenoma sp.1,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenoma sp.2,,Stenoma sp.2,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenoma sp.3,,Stenoma sp.3,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1836389,Lepidoptera,Depressariidae,Stenoma,Stenoma sublimbata,,Stenoma sublimbata,Stenoma sublimbata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenomatinae sp.01,,Stenomatinae sp.01,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenomatinae sp.02,,Stenomatinae sp.02,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenomatinae sp.03,,Stenomatinae sp.03,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenomatinae sp.04,,Stenomatinae sp.04,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Stenomatinae sp.05,,Stenomatinae sp.05,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Timocratica butyrota,,Timocratica butyrota,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1834386,Lepidoptera,Depressariidae,Timocratica,Timocratica grandis,,Timocratica grandis,Timocratica grandis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1834424,Lepidoptera,Depressariidae,Timocratica,Timocratica leucocapna,,Timocratica leucocapna,Timocratica leucocapna,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1834392,Lepidoptera,Depressariidae,Timocratica,Timocratica loxotoma,,Timocratica loxotoma,Timocratica loxotoma,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1834381,Lepidoptera,Depressariidae,Timocratica,Timocratica parvifusca,,Timocratica parvifusca,Timocratica parvifusca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11135661,Lepidoptera,Stathmopodidae,Tinaegeria,Tinaegeria carlosalvaradoi,,Tinaegeria carlosalvaradoi,Tinaegeria carlosalvaradoi,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1837141,Lepidoptera,Stathmopodidae,Tinaegeria,Tinaegeria fasciata,,Tinaegeria fasciata,Tinaegeria fasciata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11171199,Lepidoptera,Stathmopodidae,Tinaegeria,Tinaegeria romanmacayai,,Tinaegeria romanmacayai,Tinaegeria romanmacayai,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10436666,Lepidoptera,Eupterotidae,Neopreptos,Neopreptos clayzamenia,,Neopreptos clayzamenia,Neopreptos clayzamenia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1869242,Lepidoptera,Eupterotidae,Neopreptos,Neopreptos marathusa,,Neopreptos marathusa,Neopreptos marathusa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1777475,Lepidoptera,Euteliidae,Eutelia,Eutelia ablatrix,,Eutelia ablatrix,Eutelia ablatrix,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1777462,Lepidoptera,Euteliidae,Eutelia,Eutelia abscondens,,Eutelia abscondens,Eutelia abscondens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1777551,Lepidoptera,Euteliidae,Eutelia,Eutelia apithana,,Eutelia apithana,Eutelia apithana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1777484,Lepidoptera,Euteliidae,Eutelia,Eutelia auratrix,,Eutelia auratrix,Eutelia auratrix,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1777431,Lepidoptera,Euteliidae,Eutelia,Eutelia chrysotermina,,Eutelia chrysotermina,Eutelia chrysotermina,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1777463,Lepidoptera,Euteliidae,Eutelia,Eutelia furcata,,Eutelia furcata,Eutelia furcata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780673,Lepidoptera,Euteliidae,Paectes,Paectes canofusa,,Paectes canofusa,Paectes canofusa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780632,Lepidoptera,Euteliidae,Paectes,Paectes chrysoplaga,,Paectes chrysoplaga,Paectes chrysoplaga,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780668,Lepidoptera,Euteliidae,Paectes,Paectes circularis,,Paectes circularis,Paectes oculatrix,99,SYNONYM,EXACT,SPECIES,London19Oct2023
1780656,Lepidoptera,Euteliidae,Paectes,Paectes curvilinea,,Paectes curvilinea,Paectes curvilinea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780670,Lepidoptera,Euteliidae,Paectes,Paectes devincta,,Paectes devincta,Paectes devincta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780678,Lepidoptera,Euteliidae,Paectes,Paectes fovifera,,Paectes fovifera,Paectes fovifera,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780657,Lepidoptera,Euteliidae,Paectes,Paectes fuscescens,,Paectes fuscescens,Paectes fuscescens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780625,Lepidoptera,Euteliidae,Paectes,Paectes griseifusa,,Paectes griseifusa,Paectes griseifusa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780675,Lepidoptera,Euteliidae,Paectes,Paectes lunodes,,Paectes lunodes,Paectes lunodes,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780618,Lepidoptera,Euteliidae,Paectes,Paectes nana,,Paectes nana,Paectes arcigera,99,SYNONYM,EXACT,SPECIES,London19Oct2023
1780654,Lepidoptera,Euteliidae,Paectes,Paectes nubifera,,Paectes nubifera,Paectes nubifera,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1780626,Lepidoptera,Euteliidae,Paectes,Paectes phloisma,,Paectes phloisma,Paectes phloisma,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1760966,Lepidoptera,Euteliidae,Thyriodes,Thyriodes dissimilis,,Thyriodes dissimilis,Thyriodes dissimilis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1760964,Lepidoptera,Euteliidae,Thyriodes,Thyriodes flabellum,,Thyriodes flabellum,Thyriodes flabellum,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1760965,Lepidoptera,Euteliidae,Thyriodes,Thyriodes terrabensis,,Thyriodes terrabensis,Thyriodes terrabensis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1847950,Lepidoptera,Gelechiidae,Battaristis,Battaristis emissurella,,Battaristis emissurella,Battaristis emissurella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9033137,Lepidoptera,Gelechiidae,Beltheca,Beltheca oni,,Beltheca oni,Beltheca oni,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1851938,Lepidoptera,Gelechiidae,Compsolechia,Compsolechia ambusta,,Compsolechia ambusta,Compsolechia ambusta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1851989,Lepidoptera,Gelechiidae,Compsolechia,Compsolechia epibola,,Compsolechia epibola,Compsolechia epibola,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
