Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Notodontidae,Disphragis,cariba,,Disphragis cariba,
Notodontidae,Disphragis,danala,,Disphragis danala,
Notodontidae,Disphragis,delecta,,Disphragis delecta,
Notodontidae,Disphragis,editha,,Disphragis editha,
Notodontidae,Disphragis,edwardsi,,Disphragis edwardsi,
Notodontidae,Disphragis,exarmata,,Disphragis exarmata,
Notodontidae,Disphragis,hemicera,,Disphragis hemicera,
Notodontidae,Disphragis,isidra,,Disphragis isidra,
Notodontidae,Disphragis,lama,,Disphragis lama,
Notodontidae,Disphragis,ligata,,Disphragis ligata,
Notodontidae,Disphragis,lopodites,,Disphragis lopodites,
Notodontidae,Disphragis,lucoides,,Disphragis lucoides,
Notodontidae,Disphragis,manethusa,,Disphragis manethusa,
Notodontidae,Disphragis,meretricia,,Disphragis meretricia,
Notodontidae,Disphragis,mullinsi,,Disphragis mullinsi,
Notodontidae,Disphragis,notabilis,,Disphragis notabilis,
Notodontidae,Disphragis,onerosa,,Disphragis onerosa,
Notodontidae,Disphragis,peralta,,Disphragis peralta,
Notodontidae,Disphragis,perplexa,,Disphragis perplexa,
Notodontidae,Disphragis,perses,,Disphragis perses,
Notodontidae,Disphragis,plebeia,,Disphragis plebeia,
Notodontidae,Disphragis,poulsoni,,Disphragis poulsoni,
Notodontidae,Disphragis,puseyae,,Disphragis puseyae,
Notodontidae,Disphragis,remuria,,Disphragis remuria,
Notodontidae,Disphragis,salona,,Disphragis salona,
Notodontidae,Disphragis,semilunata,,Disphragis semilunata,
Notodontidae,Disphragis,spectra,,Disphragis spectra,
Notodontidae,Disphragis,splendens,,Disphragis splendens,
Notodontidae,Disphragis,tharis,,Disphragis tharis,
Notodontidae,Disphragis,tricolor,,Disphragis tricolor,
Notodontidae,Disphragis,tumacona,,Disphragis tumacona,
Notodontidae,Disphragis,vestona,,Disphragis vestona,
Notodontidae,Disphragis,viridiflava,,Disphragis viridiflava,
Notodontidae,Disphragis,vivida,,Disphragis vivida,
Notodontidae,Disphragis,zapoteca,,Disphragis zapoteca,
Notodontidae,Disphragisella,delira,,Disphragisella delira,
Notodontidae,Goodgeria,apella,,Goodgeria apella,
Notodontidae,Hardingia,chiriquensis,,Hardingia chiriquensis,
Notodontidae,Hardingia,discolor,,Hardingia discolor,
Notodontidae,Hardingia,franclemonti,,Hardingia franclemonti,
Notodontidae,Hardingia,hornito,,Hardingia hornito,
Notodontidae,Hardingia,livida,,Hardingia livida,
Notodontidae,Hardingia,maximespina,,Hardingia maximespina,
Notodontidae,Kurtia,modestissima,,Kurtia modestissima,
Notodontidae,Psilacron,arthuri,,Psilacron arthuri,
Notodontidae,Psilacron,luteovirens,,Psilacron luteovirens,
Notodontidae,Psilacron,macarisma,,Psilacron macarisma,
Notodontidae,Psilacron,plagimargo,,Psilacron plagimargo,
Notodontidae,Psilacron,princeps,,Psilacron princeps,
Notodontidae,Talmeca,gnoma,,Talmeca gnoma,
Notodontidae,Antaea,lichyi,,Antaea lichyi,
Notodontidae,Antaea,licormas,,Antaea licormas,
Notodontidae,Chliara,cresus,,Chliara cresus,
Notodontidae,Colax,apulus,,Colax apulus,
Notodontidae,Colax,lemairi,,Colax lemairi,
Notodontidae,Colax,phocus,,Colax phocus,
Notodontidae,Euhapigiodes,hallwachsae,,Euhapigiodes hallwachsae,
Notodontidae,Hapigia,annulata,,Hapigia annulata,
Notodontidae,Hapigia,curviliena,,Hapigia curviliena,
Notodontidae,Hapigia,denhezi,,Hapigia denhezi,
Notodontidae,Hapigia,nodicornis,,Hapigia nodicornis,
Notodontidae,Hapigia,plateada,,Hapigia plateada,
Notodontidae,Hapigia,repandens,,Hapigia repandens,
Notodontidae,Hapigia,ribbei,,Hapigia ribbei,
Notodontidae,Hapigia,simplex,,Hapigia simplex,
Notodontidae,Hapigiodes,frederica,,Hapigiodes frederica,
Notodontidae,Hapigiodes,sigifredomarini,,Hapigiodes sigifredomarini,
Notodontidae,Hapigiodes,vazquezae,,Hapigiodes vazquezae,
Notodontidae,Procolax,apulana,,Procolax apulana,
Notodontidae,Rhapigia,accipiter,,Rhapigia accipiter,
Notodontidae,Rhapigia,aymara,,Rhapigia aymara,
Notodontidae,Azaxia,dyari,,Azaxia dyari,
Notodontidae,Chadisrochroa,zabena,,Chadisrochroa zabena,
Notodontidae,Chadisrochroa,zabenilla,,Chadisrochroa zabenilla,
Notodontidae,Chliaroides,mediostriga,,Chliaroides mediostriga,
Notodontidae,Chliaroides,svidberti,,Chliaroides svidberti,
Notodontidae,Contrebia,modica,,Contrebia modica,
Notodontidae,Dognina,florella,,Dognina florella,
Notodontidae,Dognina,peruda,,Dognina peruda,
Notodontidae,Dognina,veltini,,Dognina veltini,
Notodontidae,Dottia,effecta,,Dottia effecta,
Notodontidae,Dottia,viridifusca,,Dottia viridifusca,
Notodontidae,Drastoma,dardania,,Drastoma dardania,
Notodontidae,Drugera,mimica,,Drugera mimica,
Notodontidae,Drugera,morona,,Drugera morona,
Notodontidae,Etobesa,ligneata,,Etobesa ligneata,
Notodontidae,Euphastia,nubila,,Euphastia nubila,
Notodontidae,Eustema,sericea,,Eustema sericea,
Notodontidae,Heorta,dabuisa,,Heorta dabuisa,
Notodontidae,Heorta,mitis,,Heorta mitis,
Notodontidae,Heorta,pulchra,,Heorta pulchra,
Notodontidae,Heterocampa,andradora,,Heterocampa andradora,
Notodontidae,Heterocampa,antistes,,Heterocampa antistes,
Notodontidae,Heterocampa,bivada,,Heterocampa bivada,
Notodontidae,Heterocampa,daona,,Heterocampa daona,
Notodontidae,Heterocampa,ditta,,Heterocampa ditta,
Notodontidae,Heterocampa,mystica,,Heterocampa mystica,
Notodontidae,Heterocampa,otiosa,,Heterocampa otiosa,
Notodontidae,Heterocampa,sylla,,Heterocampa sylla,
Notodontidae,Ianassa,disparilis,,Ianassa disparilis,
Notodontidae,Ianassa,hidalgonis,,Ianassa hidalgonis,
Notodontidae,Kaseria,pallida,,Kaseria pallida,
Notodontidae,Lusura,discalis,,Lusura discalis,
Notodontidae,Lusura,plorabilis,,Lusura plorabilis,
Notodontidae,Macrurocampa,dolorosa,,Macrurocampa dolorosa,
Notodontidae,Maschane,ciliata,,Maschane ciliata,
Notodontidae,Maschane,ochreata,,Maschane ochreata,
Notodontidae,Nesebroides,mineti,,Nesebroides mineti,
Notodontidae,Prepana,pulcheria,,Prepana pulcheria,
Notodontidae,Antiopha,excelsa,,Antiopha excelsa,
Notodontidae,Antiopha,marcella,,Antiopha marcella,
Notodontidae,Antiopha,multilinea,,Antiopha multilinea,
Notodontidae,Anurocampa,mingens,,Anurocampa mingens,
Notodontidae,Bifargia,felderi,,Bifargia felderi,
Notodontidae,Bittacochroma,pylaon,,Bittacochroma pylaon,
Notodontidae,Dicentria,drucei,,Dicentria drucei,
Notodontidae,Dicentria,limosoides,,Dicentria limosoides,
Notodontidae,Dicentria,missilis,,Dicentria missilis,
Notodontidae,Dicentria,moribunda,,Dicentria moribunda,
Notodontidae,Dicentria,patula,,Dicentria patula,
Notodontidae,Dicentria,rivalis,,Dicentria rivalis,
Notodontidae,Dicentria,rustica,,Dicentria rustica,
Notodontidae,Dicentria,tacita,,Dicentria tacita,
Notodontidae,Dicentria,vallima,,Dicentria vallima,
Notodontidae,Dicentria,violascens,,Dicentria violascens,
Notodontidae,Draudtargia,intermedia,,Draudtargia intermedia,
Notodontidae,Draudtargia,merita,,Draudtargia merita,
Notodontidae,Eragisa,barnesi,,Eragisa barnesi,
Notodontidae,Eragisa,juvenis,,Eragisa juvenis,
Notodontidae,Eragisa,ligata,,Eragisa ligata,
Notodontidae,Eragisa,nox,,Eragisa nox,
Notodontidae,Eragisa,sabulosa,,Eragisa sabulosa,
Notodontidae,Eragisa,tenebrosa,,Eragisa tenebrosa,
Notodontidae,Farigia,albicans,,Farigia albicans,
Notodontidae,Farigia,foliata,,Farigia foliata,
Notodontidae,Farigia,gamarra,,Farigia gamarra,
Notodontidae,Farigia,ingerea,,Farigia ingerea,
Notodontidae,Farigia,montana,,Farigia montana,
Notodontidae,Farigia,moresca,,Farigia moresca,
Notodontidae,Farigia,sagana,,Farigia sagana,
Notodontidae,Farigia,tulana,,Farigia tulana,
Notodontidae,Farigia,vecina,,Farigia vecina,
Notodontidae,Gisara,brewsteri,,Gisara brewsteri,
Notodontidae,Lobeza,irrorata,,Lobeza irrorata,
Notodontidae,Lobeza,medina,,Lobeza medina,
Notodontidae,Magava,forensis,,Magava forensis,
Notodontidae,Magava,multilinea,,Magava multilinea,
Notodontidae,Malocampa,albolineata,,Malocampa albolineata,
Notodontidae,Malocampa,argentata,,Malocampa argentata,
Notodontidae,Malocampa,bronacha,,Malocampa bronacha,
Notodontidae,Malocampa,externa,,Malocampa externa,
Notodontidae,Malocampa,gastriva,,Malocampa gastriva,
Notodontidae,Malocampa,hibrida,,Malocampa hibrida,
Notodontidae,Malocampa,illimis,,Malocampa illimis,
Notodontidae,Malocampa,lunula,,Malocampa lunula,
Notodontidae,Malocampa,maroniensis,,Malocampa maroniensis,
Notodontidae,Malocampa,matralis,,Malocampa matralis,
Notodontidae,Malocampa,mephitis,,Malocampa mephitis,
Notodontidae,Malocampa,obscura,,Malocampa obscura,
Notodontidae,Malocampa,piratica,,Malocampa piratica,
Notodontidae,Malocampa,plebeia,,Malocampa plebeia,
Notodontidae,Malocampa,punctata,,Malocampa punctata,
Notodontidae,Malocampa,satis,,Malocampa satis,
Notodontidae,Malocampa,sida,,Malocampa sida,
Notodontidae,Malocampa,subguttata,,Malocampa subguttata,
Notodontidae,Malocampa,uratralis,,Malocampa uratralis,
Notodontidae,Meragisa,albescens,,Meragisa albescens,
Notodontidae,Meragisa,dasra,,Meragisa dasra,
Notodontidae,Meragisa,dejecta,,Meragisa dejecta,
Notodontidae,Meragisa,innoxia,,Meragisa innoxia,
Notodontidae,Meragisa,marcata,,Meragisa marcata,
Notodontidae,Meragisa,montana,,Meragisa montana,
Notodontidae,Meragisa,politioides,,Meragisa politioides,
Notodontidae,Meragisa,proxima,,Meragisa proxima,
Notodontidae,Meragisa,rahulana,,Meragisa rahulana,
Notodontidae,Meragisa,salvina,,Meragisa salvina,
Notodontidae,Meragisa,siavina,,Meragisa siavina,
Notodontidae,Meragisa,thryeston,,Meragisa thryeston,
Notodontidae,Meragisa,valdeviesoi,,Meragisa valdeviesoi,
Notodontidae,Meragisa,visoxinia,,Meragisa visoxinia,
Notodontidae,Naprepa,cyllota,,Naprepa cyllota,
Notodontidae,Naprepa,flexifera,,Naprepa flexifera,
Notodontidae,Naprepa,houla,,Naprepa houla,
Notodontidae,Ophitis,adusta,,Ophitis adusta,
Notodontidae,Ophitis,culpata,,Ophitis culpata,
Notodontidae,Ophitis,elgiva,,Ophitis elgiva,
Notodontidae,Pauluma,corina,,Pauluma corina,
Notodontidae,Pauluma,minna,,Pauluma minna,
Notodontidae,Phastia,alcimede,,Phastia alcimede,
Notodontidae,Phastia,duronia,,Phastia duronia,
Notodontidae,Pseudodryas,albiluna,,Pseudodryas albiluna,
Notodontidae,Pseudodryas,amathynta,,Pseudodryas amathynta,
Notodontidae,Pseudodryas,pistacina,,Pseudodryas pistacina,
Notodontidae,Rhuda,focula,,Rhuda focula,
Notodontidae,Rhuda,tuisa,,Rhuda tuisa,
Notodontidae,Rifargia,cassandra,,Rifargia cassandra,
Notodontidae,Rifargia,causia,,Rifargia causia,
Notodontidae,Rifargia,corda,,Rifargia corda,
Notodontidae,Rifargia,demissa,,Rifargia demissa,
Notodontidae,Rifargia,discrepans,,Rifargia discrepans,
Notodontidae,Rifargia,dissepta,,Rifargia dissepta,
Notodontidae,Rifargia,distinguenda,,Rifargia distinguenda,
Notodontidae,Rifargia,gelduba,,Rifargia gelduba,
Notodontidae,Rifargia,lineata,,Rifargia lineata,
Notodontidae,Rifargia,mortis,,Rifargia mortis,
Notodontidae,Rifargia,myconos,,Rifargia myconos,
Notodontidae,Rifargia,phanerostigma,,Rifargia phanerostigma,
Notodontidae,Rifargia,toulgoeti,,Rifargia toulgoeti,
Notodontidae,Rifargia,xylinoides,,Rifargia xylinoides,
Notodontidae,Salluca,ruptilinea,,Salluca ruptilinea,
Notodontidae,Schizura,manca,,Schizura manca,
Notodontidae,Sericochroa,arecosa,,Sericochroa arecosa,
Notodontidae,Sericochroa,collema,,Sericochroa collema,
Notodontidae,Sericochroa,costaricensis,,Sericochroa costaricensis,
Notodontidae,Sericochroa,cucullioides,,Sericochroa cucullioides,
Notodontidae,Sericochroa,felderi,,Sericochroa felderi,
Notodontidae,Sericochroa,luculenta,,Sericochroa luculenta,
Notodontidae,Sericochroa,modulata,,Sericochroa modulata,
Notodontidae,Sericochroa,nebulosa,,Sericochroa nebulosa,
Notodontidae,Sericochroa,presbytica,,Sericochroa presbytica,
Notodontidae,Sericochroa,tenuis,,Sericochroa tenuis,
Notodontidae,Toulgoetigia,pallida,,Toulgoetigia pallida,
Notodontidae,Toulgoetigia,sennen,,Toulgoetigia sennen,
Notodontidae,Trichomoplata,cassiope,,Trichomoplata cassiope,
Notodontidae,Americerura,rarata,,Americerura rarata,
Notodontidae,Tecmessa,dandon,,Tecmessa dandon,
Notodontidae,Tecmessa,laqueata,,Tecmessa laqueata,
Notodontidae,Arhacia,imitans,,Arhacia imitans,
Notodontidae,Arhacia,lignaris,,Arhacia lignaris,
Notodontidae,Lirimiris,auriflua,,Lirimiris auriflua,
Notodontidae,Lirimiris,elongata,,Lirimiris elongata,
Notodontidae,Lirimiris,lignitecta,,Lirimiris lignitecta,
Notodontidae,Lirimiris,pennipenis,,Lirimiris pennipenis,
Notodontidae,Truncaptera,fascis,,Truncaptera fascis,
Notodontidae,Truncaptera,gigantea,,Truncaptera gigantea,
Notodontidae,Truncaptera,guatemalensis,,Truncaptera guatemalensis,
Notodontidae,Truncaptera,inopinata,,Truncaptera inopinata,
Notodontidae,Truncaptera,meridionalis,,Truncaptera meridionalis,
Notodontidae,Truncaptera,mirabilis,,Truncaptera mirabilis,
Notodontidae,Truncaptera,postpallida,,Truncaptera postpallida,
Notodontidae,Truncaptera,truncata,,Truncaptera truncata,
Notodontidae,Anita,basipuncta,,Anita basipuncta,
Notodontidae,Anita,divisa,,Anita divisa,
Notodontidae,Ankale,manacoides,,Ankale manacoides,
Notodontidae,Ankale,mixta,,Ankale mixta,
Notodontidae,Bardaxima,hippioides,,Bardaxima hippioides,
Notodontidae,Bardaxima,lucilinea,,Bardaxima lucilinea,
Notodontidae,Bardaxima,marcida,,Bardaxima marcida,
Notodontidae,Bardaxima,perses,,Bardaxima perses,
Notodontidae,Bardaxima,procne,,Bardaxima procne,
Notodontidae,Calledema,argenta,,Calledema argenta,
Notodontidae,Calledema,contingata,,Calledema contingata,
Notodontidae,Calledema,humboldti,,Calledema humboldti,
Notodontidae,Calledema,jocasta,,Calledema jocasta,
Notodontidae,Calledema,marmorea,,Calledema marmorea,
Notodontidae,Calledema,plusia,,Calledema plusia,
Notodontidae,Dasylophia,basitincta,,Dasylophia basitincta,
Notodontidae,Dasylophia,maxtla,,Dasylophia maxtla,
Notodontidae,Dasylophia,russula,,Dasylophia russula,
Notodontidae,Dasylophia,seriata,,Dasylophia seriata,
Notodontidae,Didugua,argentilinea,,Didugua argentilinea,
Notodontidae,Didugua,asymetrica,,Didugua asymetrica,
Notodontidae,Didugua,beckeri,,Didugua beckeri,
Notodontidae,Didugua,leona,,Didugua leona,
Notodontidae,Dunama,angulinea,,Dunama angulinea,
Notodontidae,Dunama,biosise,,Dunama biosise,
Notodontidae,Dunama,indereci,,Dunama indereci,
Notodontidae,Dunama,janecoxae,,Dunama janecoxae,
Notodontidae,Dunama,janewaldronae,,Dunama janewaldronae,
Notodontidae,Dunama,jessiebancroftae,,Dunama jessiebancroftae,
Notodontidae,Dunama,jessiebarronae,,Dunama jessiebarronae,
Notodontidae,Dunama,jessiehillae,,Dunama jessiehillae,
Notodontidae,Dunama,mexicana,,Dunama mexicana,
Notodontidae,Elasmia,cave,,Elasmia cave,
Notodontidae,Elasmia,mandela,,Elasmia mandela,
Notodontidae,Elasmia,schausi,,Elasmia schausi,
Notodontidae,Elymiotis,alata,,Elymiotis alata,
Notodontidae,Elymiotis,attenuata,,Elymiotis attenuata,
Notodontidae,Elymiotis,boisil,,Elymiotis boisil,
Notodontidae,Elymiotis,complicata,,Elymiotis complicata,
Notodontidae,Elymiotis,corana,,Elymiotis corana,
Notodontidae,Elymiotis,donatian,,Elymiotis donatian,
Notodontidae,Elymiotis,longara,,Elymiotis longara,
Notodontidae,Elymiotis,morama,,Elymiotis morama,
Notodontidae,Elymiotis,notodontoides,,Elymiotis notodontoides,
Notodontidae,Elymiotis,plechelm,,Elymiotis plechelm,
Notodontidae,Elymiotis,purpurascens,,Elymiotis purpurascens,
Notodontidae,Euharpyia,comita,,Euharpyia comita,
Notodontidae,Euxoga,argentilinea,,Euxoga argentilinea,
Notodontidae,Hippia,astuta,,Hippia astuta,
Notodontidae,Lepasta,bractea,,Lepasta bractea,
Notodontidae,Lepasta,concordens,,Lepasta concordens,
Notodontidae,Lepasta,maltha,,Lepasta maltha,
Notodontidae,Lyricinus,xylophasioides,,Lyricinus xylophasioides,
Notodontidae,Lysana,plusiana,,Lysana plusiana,
Notodontidae,Marthula,pleione,,Marthula pleione,
Notodontidae,Marthula,quadrata,,Marthula quadrata,
Notodontidae,Marthula,rufescens,,Marthula rufescens,
Notodontidae,Navarcostes,limnatis,,Navarcostes limnatis,
Notodontidae,Navarcostes,vernieri,,Navarcostes vernieri,
Notodontidae,Notoplusia,eunoteloides,,Notoplusia eunoteloides,
Notodontidae,Notoplusia,flavodiscata,,Notoplusia flavodiscata,
Notodontidae,Notoplusia,joanna,,Notoplusia joanna,
Notodontidae,Notoplusia,marchiana,,Notoplusia marchiana,
Notodontidae,Nycterotis,chaconi,,Nycterotis chaconi,
Notodontidae,Nycterotis,empirica,,Nycterotis empirica,
Notodontidae,Nycterotis,lignicolor,,Nycterotis lignicolor,
Notodontidae,Nycterotis,lupia,,Nycterotis lupia,
Notodontidae,Nycterotis,pinna,,Nycterotis pinna,
Notodontidae,Nycterotis,placida,,Nycterotis placida,
Notodontidae,Nycterotis,seriata,,Nycterotis seriata,
Notodontidae,Nycterotis,sirena,,Nycterotis sirena,
Notodontidae,Nycterotis,valta,,Nycterotis valta,
Notodontidae,Nycterotis,xylinoides,,Nycterotis xylinoides,
Notodontidae,Nystalea,aequipars,,Nystalea aequipars,
Notodontidae,Nystalea,amatura,,Nystalea amatura,
Notodontidae,Nystalea,anamariamongeae,,Nystalea anamariamongeae,
Notodontidae,Nystalea,aripa,,Nystalea aripa,
Notodontidae,Nystalea,aurachaconae,,Nystalea aurachaconae,
Notodontidae,Nystalea,billalleni,,Nystalea billalleni,
Notodontidae,Nystalea,brookejarvisae,,Nystalea brookejarvisae,
Notodontidae,Nystalea,collaris,,Nystalea collaris,
Notodontidae,Nystalea,corrusca,,Nystalea corrusca,
Notodontidae,Nystalea,discalis,,Nystalea discalis,
Notodontidae,Nystalea,ebalea,,Nystalea ebalea,
Notodontidae,Nystalea,eddysanchezi,,Nystalea eddysanchezi,
Notodontidae,Nystalea,gustavoinduni,,Nystalea gustavoinduni,
Notodontidae,Nystalea,guzmani,,Nystalea guzmani,
Notodontidae,Nystalea,henrikekmani,,Nystalea henrikekmani,
Notodontidae,Nystalea,idonea,,Nystalea idonea,
Notodontidae,Nystalea,inchoans,,Nystalea inchoans,
Notodontidae,Nystalea,intichaconi,,Nystalea intichaconi,
Notodontidae,Nystalea,jeremyhancei,,Nystalea jeremyhancei,
Notodontidae,Nystalea,joanna,,Nystalea joanna,
Notodontidae,Nystalea,juliosanchezi,,Nystalea juliosanchezi,
Notodontidae,Nystalea,lineiplena,,Nystalea lineiplena,
Notodontidae,Nystalea,lorettafayecooperae,,Nystalea lorettafayecooperae,
Notodontidae,Nystalea,mailyngonzalezae,,Nystalea mailyngonzalezae,
Notodontidae,Nystalea,malga,,Nystalea malga,
Notodontidae,Nystalea,marmorea,,Nystalea marmorea,
Notodontidae,Nystalea,marona,,Nystalea marona,
Notodontidae,Nystalea,montana,,Nystalea montana,
Notodontidae,Nystalea,multiplex,,Nystalea multiplex,
Notodontidae,Nystalea,nigritorquata,,Nystalea nigritorquata,
Notodontidae,Nystalea,nyseus,,Nystalea nyseus,
Notodontidae,Nystalea,ocellata,,Nystalea ocellata,
Notodontidae,Nystalea,parsoni,,Nystalea parsoni,
Notodontidae,Nystalea,phildevriesi,,Nystalea phildevriesi,
Notodontidae,Nystalea,porgana,,Nystalea porgana,
Notodontidae,Nystalea,robertpuschendorfi,,Nystalea robertpuschendorfi,
Notodontidae,Nystalea,romanmacayai,,Nystalea romanmacayai,
Notodontidae,Nystalea,roxanamadrigalae,,Nystalea roxanamadrigalae,
Notodontidae,Nystalea,silvieduranae,,Nystalea silvieduranae,
Notodontidae,Nystalea,squamosa,,Nystalea squamosa,
Notodontidae,Nystalea,striata,,Nystalea striata,
Notodontidae,Nystalea,superciliosa,,Nystalea superciliosa,
Notodontidae,Nystalea,torbjornekremi,,Nystalea torbjornekremi,
Notodontidae,Nystalea,virgula,,Nystalea virgula,
Notodontidae,Pentobesa,sinistra,,Pentobesa sinistra,
Notodontidae,Poresta,lanassa,,Poresta lanassa,
Notodontidae,Poresta,plumipes,,Poresta plumipes,
Notodontidae,Pronerice,disjuncta,,Pronerice disjuncta,
Notodontidae,Pronerice,moinieri,,Pronerice moinieri,
Notodontidae,Strophocerus,albonotatus,,Strophocerus albonotatus,
Notodontidae,Strophocerus,cossoides,,Strophocerus cossoides,
Notodontidae,Strophocerus,punctulum,,Strophocerus punctulum,
Notodontidae,Strophocerus,sericeus,,Strophocerus sericeus,
Notodontidae,Strophocerus,thermesius,,Strophocerus thermesius,
Notodontidae,Symmerista,aura,,Symmerista aura,
Notodontidae,Symmerista,inbioi,,Symmerista inbioi,
Notodontidae,Symmerista,luisdiegogomezi,,Symmerista luisdiegogomezi,
Notodontidae,Symmerista,minaei,,Symmerista minaei,
Notodontidae,Tachuda,albosigma,,Tachuda albosigma,
Notodontidae,Tachuda,discreta,,Tachuda discreta,
Notodontidae,Tachuda,forfex,,Tachuda forfex,
Notodontidae,Tachuda,lophocera,,Tachuda lophocera,
Notodontidae,Tagela,cayuga,,Tagela cayuga,
Notodontidae,Tlotzinia,tlotzin,,Tlotzinia tlotzin,
Notodontidae,Xylodonta,andrewrusselli,,Xylodonta andrewrusselli,
Notodontidae,Xylodonta,angustipennis,,Xylodonta angustipennis,
Notodontidae,Xylodonta,billhaberi,,Xylodonta billhaberi,
Notodontidae,Xylodonta,guarana,,Xylodonta guarana,
Notodontidae,Xylodonta,markvanputteni,,Xylodonta markvanputteni,
Notodontidae,Xylodonta,patrickgoodwilliei,,Xylodonta patrickgoodwilliei,
Notodontidae,Xylodonta,robertodelgadoi,,Xylodonta robertodelgadoi,
Notodontidae,Xylodonta,rufitincta,,Xylodonta rufitincta,
Notodontidae,Xylodonta,scottmilleri,,Xylodonta scottmilleri,
Notodontidae,Xylodonta,terrena,,Xylodonta terrena,
Notodontidae,Xylodonta,xylinata,,Xylodonta xylinata,
Notodontidae,Moresa,costalis,,Moresa costalis,
Notodontidae,Moresa,valkeri,,Moresa valkeri,
Notodontidae,Rosema,aethra,,Rosema aethra,
Notodontidae,Rosema,apicalis,,Rosema apicalis,
Notodontidae,Rosema,attenuata,,Rosema attenuata,
Notodontidae,Rosema,dentifera,,Rosema dentifera,
Notodontidae,Rosema,deolis,,Rosema deolis,
Notodontidae,Rosema,dorsalis,,Rosema dorsalis,
Notodontidae,Rosema,drucei,,Rosema drucei,
Notodontidae,Rosema,epigena,,Rosema epigena,
Notodontidae,Rosema,melini,,Rosema melini,
Notodontidae,Rosema,minifalcata,,Rosema minifalcata,
Notodontidae,Rosema,myops,,Rosema myops,
Notodontidae,Rosema,pallidicosta,,Rosema pallidicosta,
Notodontidae,Rosema,thestia,,Rosema thestia,
Notodontidae,Rosema,tinae,,Rosema tinae,
Notodontidae,Rosema,zelica,,Rosema zelica,
Nymphalidae,Asterocampa,idyja,argus,Asterocampa idyja,
Nymphalidae,Doxocopa,callianira,,Doxocopa callianira,
Nymphalidae,Doxocopa,clothilda,,Doxocopa clothilda,
Nymphalidae,Doxocopa,cyane,mexicana,Doxocopa cyane,
Nymphalidae,Doxocopa,excelsa,,Doxocopa excelsa,
Nymphalidae,Doxocopa,laure,laure,Doxocopa laure,
Nymphalidae,Doxocopa,laurentia,cherubina,Doxocopa laurentia,
Nymphalidae,Doxocopa,linda,plesaurina,Doxocopa linda,
Nymphalidae,Doxocopa,pavon,theodora,Doxocopa pavon,
Nymphalidae,Doxocopa,zunilda,felderi,Doxocopa zunilda,
Nymphalidae,Ectima,erycinoides,,Ectima erycinoides,
Nymphalidae,Hamadryas,amphinome,mexicana,Hamadryas amphinome,
Nymphalidae,Hamadryas,arinome,ariensis,Hamadryas arinome,
Nymphalidae,Hamadryas,atlantis,atlantis,Hamadryas atlantis,
Nymphalidae,Hamadryas,februa,ferentina,Hamadryas februa,
Nymphalidae,Hamadryas,feronia,farinulenta,Hamadryas feronia,
Nymphalidae,Hamadryas,fornax,fornacalia,Hamadryas fornax,
Nymphalidae,Hamadryas,glauconome,glauconome,Hamadryas glauconome,
Nymphalidae,Hamadryas,guatemalena,guatemalena,Hamadryas guatemalena,
Nymphalidae,Hamadryas,iphthime,joannae,Hamadryas iphthime,
Nymphalidae,Hamadryas,laodamia,saurites,Hamadryas laodamia,
Nymphalidae,Panacea,procilla,lysimache,Panacea procilla,
Nymphalidae,Biblis,hyperia,aganisa,Biblis hyperia,
Nymphalidae,Mestra,amymone,,Mestra amymone,
Nymphalidae,Mestra,hersilia,hersilia,Mestra hersilia,
Nymphalidae,Callicore,astarte,patelina,Callicore astarte,
Nymphalidae,Callicore,atacama,faustina,Callicore atacama,
Nymphalidae,Callicore,atacama,folschveilleri,Callicore atacama,
Nymphalidae,Callicore,brome,angusta,Callicore brome,
Nymphalidae,Callicore,lyca,aerias,Callicore lyca,
Nymphalidae,Callicore,pitheas,,Callicore pitheas,
Nymphalidae,Callicore,texa,titania,Callicore texa,
Nymphalidae,Catagramma,tolima,bugaba,Catagramma tolima,
Nymphalidae,Catagramma,tolima,peralta,Catagramma tolima,
Nymphalidae,Diaethria,anna,anna,Diaethria anna,
Nymphalidae,Diaethria,astala,astala,Diaethria astala,
Nymphalidae,Diaethria,clymena,marchalii,Diaethria clymena,
Nymphalidae,Diaethria,gabaza,eupepla,Diaethria gabaza,
Nymphalidae,Diaethria,pandama,,Diaethria pandama,
Nymphalidae,Haematera,pyrame,,Haematera pyrame,
Nymphalidae,Mesotaenia,barnesi,,Mesotaenia barnesi,
Nymphalidae,Catonephele,chromis,godmani,Catonephele chromis,
Nymphalidae,Catonephele,mexicana,,Catonephele mexicana,
Nymphalidae,Catonephele,numilia,esite,Catonephele numilia,
Nymphalidae,Catonephele,orites,,Catonephele orites,
Nymphalidae,Eunica,alcmena,alcmena,Eunica alcmena,
Nymphalidae,Eunica,alpais,excelsa,Eunica alpais,
Nymphalidae,Eunica,caelina,augusta,Eunica caelina,
Nymphalidae,Eunica,carias,carias,Eunica carias,
Nymphalidae,Eunica,chlororhoa,mira,Eunica chlororhoa,
Nymphalidae,Eunica,malvina,albida,Eunica malvina,
Nymphalidae,Eunica,monima,,Eunica monima,
Nymphalidae,Eunica,mygdonia,omoa,Eunica mygdonia,
Nymphalidae,Eunica,pomona,amata,Eunica pomona,
Nymphalidae,Eunica,pusilla,,Eunica pusilla,
Nymphalidae,Eunica,sydonia,caresa,Eunica sydonia,
Nymphalidae,Eunica,tatila,tatila,Eunica tatila,
