accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1765459,Lepidoptera,Noctuidae,Heterochroma,Heterochroma exundata ,,Heterochroma exundata ,Heterochroma exundata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Heterochroma fractilinea ,,Heterochroma fractilinea ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1765477,Lepidoptera,Noctuidae,Heterochroma,Heterochroma hypatia ,,Heterochroma hypatia ,Heterochroma hypatia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765460,Lepidoptera,Noctuidae,Heterochroma,Heterochroma ligata ,,Heterochroma ligata ,Heterochroma ligata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765478,Lepidoptera,Noctuidae,Heterochroma,Heterochroma lineata ,,Heterochroma lineata ,Heterochroma lineata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765471,Lepidoptera,Noctuidae,Heterochroma,Heterochroma luma ,,Heterochroma luma ,Heterochroma luma,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765462,Lepidoptera,Noctuidae,Heterochroma,Heterochroma sarepta ,,Heterochroma sarepta ,Heterochroma sarepta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765464,Lepidoptera,Noctuidae,Heterochroma,Heterochroma singularis ,,Heterochroma singularis ,Heterochroma singularis,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1774356,Lepidoptera,Noctuidae,Heterodelta,Heterodelta nea ,,Heterodelta nea ,Heterodelta nea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10074721,Lepidoptera,Noctuidae,Eriopyga,Hypotrix carneigera ,,Hypotrix carneigera ,Hypotrix carneigera,98,DOUBTFUL,EXACT,SPECIES,London19Oct2023
10621987,Lepidoptera,Noctuidae,Eriopyga,Hypotrix carnetincta ,,Hypotrix carnetincta ,Hypotrix carnetincta,98,DOUBTFUL,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Hypotrix cirphidia ,,Hypotrix cirphidia ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Hypotrix duruscula ,,Hypotrix duruscula ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Hypotrix euryte ,,Hypotrix euryte ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
9924287,Lepidoptera,Noctuidae,Eriopyga,Hypotrix nigripars ,,Hypotrix nigripars ,Hypotrix nigripars,98,DOUBTFUL,EXACT,SPECIES,London19Oct2023
1760695,Lepidoptera,Noctuidae,Leioselia,Leioselia egregia ,,Leioselia egregia ,Leioselia egregia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1783945,Lepidoptera,Noctuidae,Lepteria,Lepteria viridicosta ,,Lepteria viridicosta ,Lepteria viridicosta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5111099,Lepidoptera,Noctuidae,Leucania,Leucania dorsalis ,,Leucania dorsalis ,Leucania dorsalis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5111111,Lepidoptera,Noctuidae,Leucania,Leucania humidicola ,,Leucania humidicola ,Leucania humidicola,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5111141,Lepidoptera,Noctuidae,Leucania,Leucania incognita ,,Leucania incognita ,Leucania incognita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5111505,Lepidoptera,Noctuidae,Leucania,Leucania inconspicua ,,Leucania inconspicua ,Leucania inconspicua,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5111459,Lepidoptera,Noctuidae,Leucania,Leucania infatuans ,,Leucania infatuans ,Leucania infatuans,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5111546,Lepidoptera,Noctuidae,Leucania,Leucania latiuscula ,,Leucania latiuscula ,Leucania latiuscula,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
7836881,Lepidoptera,Noctuidae,Leucania,Leucania lobrega ,,Leucania lobrega ,Leucania lobrega,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Leucania microgonia ,,Leucania microgonia ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Leucania microsticha ,,Leucania microsticha ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
10381675,Lepidoptera,Noctuidae,Leucania,Leucania rhodoptera ,,Leucania rhodoptera ,Leucania rhodoptera,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Leucania sarcistis ,,Leucania sarcistis ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
5111480,Lepidoptera,Noctuidae,Leucania,Leucania senescens ,,Leucania senescens ,Leucania senescens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5111111,Lepidoptera,Noctuidae,Leucania,Leucania solita ,,Leucania solita ,Leucania humidicola,98,SYNONYM,EXACT,SPECIES,London19Oct2023
6199059,Lepidoptera,Noctuidae,Marilopteryx,Marilopteryx carancahua ,,Marilopteryx carancahua ,Marilopteryx carancahua,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
6199058,Lepidoptera,Noctuidae,Marilopteryx,Marilopteryx lamptera ,,Marilopteryx lamptera ,Marilopteryx lamptera,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1760213,Lepidoptera,Noctuidae,Micromonodes,Micromonodes semiluna ,,Micromonodes semiluna ,Micromonodes semiluna,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Miselia plumipes ,,Miselia plumipes ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Miselia umbrata ,,Miselia umbrata ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
8245258,Lepidoptera,Noctuidae,Mythimna,Mythimna sequax ,,Mythimna sequax ,Mythimna sequax,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5772169,Lepidoptera,Noctuidae,Mythimna,Mythimna unipuncta ,,Mythimna unipuncta ,Mythimna unipuncta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Namangana variata ,,Namangana variata ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Orthodes cachia ,,Orthodes cachia ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Orthodes cartagensis ,,Orthodes cartagensis ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
10626558,Lepidoptera,Noctuidae,Orthodes,Orthodes curvirena ,,Orthodes curvirena ,Orthodes curvirena,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1774262,Lepidoptera,Noctuidae,Orthodes,Orthodes cynica ,,Orthodes cynica ,Orthodes cynica,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
11906410,Lepidoptera,Noctuidae,Orthodes,Orthodes lanaris ,,Orthodes lanaris ,Orthodes lanaris,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9871797,Lepidoptera,Noctuidae,Orthodes,Orthodes lobata ,,Orthodes lobata ,Orthodes lobata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9550265,Lepidoptera,Noctuidae,Orthodes,Orthodes lodebar ,,Orthodes lodebar ,Orthodes majuscula,99,SYNONYM,EXACT,SPECIES,London19Oct2023
9550265,Lepidoptera,Noctuidae,Orthodes,Orthodes majuscula ,,Orthodes majuscula ,Orthodes majuscula,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Orthodes turrialba ,,Orthodes turrialba ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1794841,Lepidoptera,Noctuidae,Eriopyga,Orthodes vesquesa ,,Orthodes vesquesa ,Eriopyga vesquesa,99,SYNONYM,EXACT,SPECIES,London19Oct2023
10324455,Lepidoptera,Noctuidae,Chabuata,Pastona rudis ,,Pastona rudis ,Pastona rudis,98,DOUBTFUL,EXACT,SPECIES,London19Oct2023
10319914,Lepidoptera,Noctuidae,Polia,Polia canosticta ,,Polia canosticta ,Polia canosticta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9925349,Lepidoptera,Noctuidae,Polia,Polia marea ,,Polia marea ,Polia marea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Polia psittacus ,,Polia psittacus ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1795507,Lepidoptera,Noctuidae,Stauropides,Stauropides persimilis ,,Stauropides persimilis ,Stauropides persimilis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1762662,Lepidoptera,Noctuidae,Tiracola,Tiracola grandirena ,,Tiracola grandirena ,Tiracola grandirena,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1759871,Lepidoptera,Noctuidae,Tranoses,Tranoses hirtipuncta ,,Tranoses hirtipuncta ,Tranoses hirtipuncta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1772737,Lepidoptera,Noctuidae,Trichestra,Trichestra albirena ,,Trichestra albirena ,Trichestra albirena,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1772740,Lepidoptera,Noctuidae,Trichestra,Trichestra mixta ,,Trichestra mixta ,Trichestra mixta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1777727,Lepidoptera,Noctuidae,Xanthopastis,Xanthopastis timais ,,Xanthopastis timais ,Xanthopastis timais,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9875111,Lepidoptera,Noctuidae,Chloridea,Chloridea subflexa ,,Chloridea subflexa ,Chloridea subflexa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10118643,Lepidoptera,Noctuidae,Chloridea,Chloridea virescens ,,Chloridea virescens ,Chloridea virescens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1792564,Lepidoptera,Noctuidae,Helicoverpa,Helicoverpa zea ,,Helicoverpa zea ,Helicoverpa zea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9248830,Lepidoptera,Noctuidae,Heliocheilus,Heliocheilus lupatus ,,Heliocheilus lupatus ,Heliocheilus lupata,97,ACCEPTED,FUZZY,SPECIES,London19Oct2023
5108815,Lepidoptera,Noctuidae,Micrantha,Micrantha mollita ,,Micrantha mollita ,Micrantha mollita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Noctuidae sp.31 ,,Noctuidae sp.31 ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Noctuidae sp.48 ,,Noctuidae sp.48 ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Noctuidae sp.58 ,,Noctuidae sp.58 ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Noctuidae sp.61 ,,Noctuidae sp.61 ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1771245,Lepidoptera,Noctuidae,Agrotis,Agrotis ipsilon ,,Agrotis ipsilon ,Agrotis ipsilon,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1770955,Lepidoptera,Noctuidae,Agrotis,Agrotis malefida ,,Agrotis malefida ,Agrotis malefida,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9346254,Lepidoptera,Noctuidae,Anicla,Anicla beata ,,Anicla beata ,Anicla beata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1761891,Lepidoptera,Noctuidae,Anicla,Anicla ignicans ,,Anicla ignicans ,Anicla ignicans,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1761892,Lepidoptera,Noctuidae,Anicla,Anicla infecta ,,Anicla infecta ,Anicla infecta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1761895,Lepidoptera,Noctuidae,Anicla,Anicla ornea ,,Anicla ornea ,Anicla ornea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
7368055,Lepidoptera,Noctuidae,Anicla,Anicla recondita ,,Anicla recondita ,Anicla recondita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Anicla rodea ,,Anicla rodea ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Dichagyris limenia ,,Dichagyris limenia ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Euxoa nomima ,,Euxoa nomima ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
8889970,Lepidoptera,Noctuidae,Euxoa,Euxoa sorella ,,Euxoa sorella ,Euxoa sorella,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
8222042,Lepidoptera,Noctuidae,Feltia,Feltia repleta ,,Feltia repleta ,Feltia repleta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
7400814,Lepidoptera,Noctuidae,Feltia,Feltia subterranea ,,Feltia subterranea ,Feltia subterranea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Hemieuxoa butleri ,,Hemieuxoa butleri ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1786731,Lepidoptera,Noctuidae,Hemieuxoa,Hemieuxoa nezia ,,Hemieuxoa nezia ,Hemieuxoa nezia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1786733,Lepidoptera,Noctuidae,Hemieuxoa,Hemieuxoa rudens ,,Hemieuxoa rudens ,Hemieuxoa rudens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1767433,Lepidoptera,Noctuidae,Hydroeciodes,Hydroeciodes azteca ,,Hydroeciodes azteca ,Hydroeciodes azteca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1767449,Lepidoptera,Noctuidae,Hydroeciodes,Hydroeciodes cauta ,,Hydroeciodes cauta ,Hydroeciodes cauta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1767480,Lepidoptera,Noctuidae,Hydroeciodes,Hydroeciodes ritaria ,,Hydroeciodes ritaria ,Hydroeciodes ritaria,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1799900,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia laudabilis ,,Lacinipolia laudabilis ,Lacinipolia laudabilis,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1799957,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia olivacea ,,Lacinipolia olivacea ,Lacinipolia olivacea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9561188,Lepidoptera,Noctuidae,Lacinipolia,Lacinipolia rodora ,,Lacinipolia rodora ,Lacinipolia rodora,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1767097,Lepidoptera,Noctuidae,Chytonix,Lophomyra commixta ,,Lophomyra commixta ,Chytonix commixta,99,SYNONYM,EXACT,SPECIES,London19Oct2023
1776439,Lepidoptera,Noctuidae,Lophomyra,Lophomyra tacita ,,Lophomyra tacita ,Lophomyra tacita,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Neodroma semidolens ,,Neodroma semidolens ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1793011,Lepidoptera,Noctuidae,Peridroma,Peridroma differens ,,Peridroma differens ,Peridroma differens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1792996,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia ,,Peridroma saucia ,Peridroma saucia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765681,Lepidoptera,Noctuidae,Phuphena,Phuphena cilix ,,Phuphena cilix ,Phuphena cilix,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765683,Lepidoptera,Noctuidae,Phuphena,Phuphena multilinea ,,Phuphena multilinea ,Phuphena multilinea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Phuphena proseluta ,,Phuphena proseluta ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1765671,Lepidoptera,Noctuidae,Phuphena,Phuphena tura ,,Phuphena tura ,Phuphena tura,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1765677,Lepidoptera,Noctuidae,Phuphena,Phuphena zelotypa ,,Phuphena zelotypa ,Phuphena zelotypa,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1776551,Lepidoptera,Noctuidae,Praina,Praina cirphioides ,,Praina cirphioides ,Praina cirphioides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1776553,Lepidoptera,Noctuidae,Praina,Praina irazuna ,,Praina irazuna ,Praina irazuna,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10354523,Lepidoptera,Noctuidae,Praina,Praina molitrix ,,Praina molitrix ,Praina molitrix,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Praina temperata ,,Praina temperata ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
9508199,Lepidoptera,Noctuidae,Pseudorthodes,Pseudorthodes iole ,,Pseudorthodes iole ,Pseudorthodes iole,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1796808,Lepidoptera,Noctuidae,Speocropia,Speocropia aenyra ,,Speocropia aenyra ,Speocropia aenyra,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1796808,Lepidoptera,Noctuidae,Speocropia,Speocropia sabrella ,,Speocropia sabrella ,Speocropia aenyra,99,SYNONYM,EXACT,SPECIES,London19Oct2023
5109958,Lepidoptera,Noctuidae,Spodoptera,Spodoptera albula ,,Spodoptera albula ,Spodoptera albula,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5109923,Lepidoptera,Noctuidae,Spodoptera,Spodoptera androgea ,,Spodoptera androgea ,Spodoptera androgea,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5109841,Lepidoptera,Noctuidae,Spodoptera,Spodoptera cosmioides ,,Spodoptera cosmioides ,Spodoptera cosmioides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5109881,Lepidoptera,Noctuidae,Spodoptera,Spodoptera dolichos ,,Spodoptera dolichos ,Spodoptera dolichos,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5109850,Lepidoptera,Noctuidae,Spodoptera,Spodoptera eridania ,,Spodoptera eridania ,Spodoptera eridania,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
8352161,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua ,,Spodoptera exigua ,Spodoptera exigua,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5109855,Lepidoptera,Noctuidae,Spodoptera,Spodoptera frugiperda ,,Spodoptera frugiperda ,Spodoptera frugiperda,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5109954,Lepidoptera,Noctuidae,Spodoptera,Spodoptera latifascia ,,Spodoptera latifascia ,Spodoptera latifascia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5109845,Lepidoptera,Noctuidae,Spodoptera,Spodoptera ornithogalli ,,Spodoptera ornithogalli ,Spodoptera ornithogalli,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
9342344,Lepidoptera,Noctuidae,Striacosta,Striacosta albicosta ,,Striacosta albicosta ,Striacosta albicosta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1784736,Lepidoptera,Noctuidae,Antachara,Antachara denterna ,,Antachara denterna ,Antachara denterna,98,ACCEPTED,EXACT,SPECIES,London19Oct2023
1784738,Lepidoptera,Noctuidae,Antachara,Antachara diminuta ,,Antachara diminuta ,Antachara diminuta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1784741,Lepidoptera,Noctuidae,Antachara,Antachara mexicana ,,Antachara mexicana ,Antachara mexicana,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1784738,Lepidoptera,Noctuidae,Antachara,Antachara rotundata ,,Antachara rotundata ,Antachara diminuta,99,SYNONYM,EXACT,SPECIES,London19Oct2023
-1,NotAvail,NotAvail,NotAvail,Arctioptera cavillator ,,Arctioptera cavillator ,NotAvail,100,NotAvail,NONE,NotAvail,London19Oct2023
1800140,Lepidoptera,Noctuidae,Charadra,Charadra deridens ,,Charadra deridens ,Charadra deridens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1800131,Lepidoptera,Noctuidae,Charadra,Charadra nigracreta ,,Charadra nigracreta ,Charadra nigracreta,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1800132,Lepidoptera,Noctuidae,Charadra,Charadra nitens ,,Charadra nitens ,Charadra nitens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1800107,Lepidoptera,Noctuidae,Lichnoptera,Lichnoptera decora ,,Lichnoptera decora ,Lichnoptera decora,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1800099,Lepidoptera,Noctuidae,Lichnoptera,Lichnoptera gulo ,,Lichnoptera gulo ,Lichnoptera gulo,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
10446574,Lepidoptera,Noctuidae,Lichnoptera,Lichnoptera pollux ,,Lichnoptera pollux ,Lichnoptera pollux,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5110034,Lepidoptera,Noctuidae,Agrapha,Agrapha meretricia ,,Agrapha meretricia ,Agrapha meretricia,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
8857513,Lepidoptera,Noctuidae,Agrapha,Agrapha nigra ,,Agrapha nigra ,Agrapha nigra,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
5112414,Lepidoptera,Noctuidae,Argyrogramma,Argyrogramma verruca ,,Argyrogramma verruca ,Argyrogramma verruca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1785457,Lepidoptera,Noctuidae,Autoplusia,Autoplusia egenoides ,,Autoplusia egenoides ,Autoplusia egenoides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1785168,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis includens ,,Chrysodeixis includens ,Chrysodeixis includens,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1785353,Lepidoptera,Noctuidae,Ctenoplusia,Ctenoplusia caudata ,,Ctenoplusia caudata ,Ctenoplusia caudata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1785331,Lepidoptera,Noctuidae,Ctenoplusia,Ctenoplusia oxygramma ,,Ctenoplusia oxygramma ,Ctenoplusia oxygramma,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11565949,Lepidoptera,Noctuidae,Enigmogramma,Enigmogramma limata ,,Enigmogramma limata ,Enigmogramma limata,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
11921988,Lepidoptera,Noctuidae,Megalographa,Megalographa talamanca ,,Megalographa talamanca ,Megalographa talamanca,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
1767925,Lepidoptera,Noctuidae,Mouralia,Mouralia tinctoides ,,Mouralia tinctoides ,Mouralia tinctoides,99,ACCEPTED,EXACT,SPECIES,London19Oct2023
