,accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,n_imgs
633,1758623,Lepidoptera,Erebidae,Nagadeba,Nagadeba celenoalis,,Nagadeba celenoalis,Nagadeba celenoalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
634,11704091,Lepidoptera,Erebidae,Pangrapta,Pangrapta philemonalis,,Pangrapta philemonalis,Pangrapta philemonalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
635,1763652,Lepidoptera,Erebidae,Throana,Throana amyntoralis,,Throana amyntoralis,Throana amyntoralis,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
636,1783717,Lepidoptera,Erebidae,Bocula,Bocula bifaria,,Bocula bifaria,Bocula bifaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
637,1783726,Lepidoptera,Erebidae,Bocula,Bocula xanthostola,,Bocula xanthostola,Bocula xanthostola,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
638,12148290,Lepidoptera,Erebidae,Rivula,Rivula inconspicua,,Rivula inconspicua,Rivula inconspicua,99,ACCEPTED,EXACT,SPECIES,London06October2023,52
639,10096224,Lepidoptera,Erebidae,Tamsia,Tamsia hieroglyphica,"Swinhoe,1902",Tamsia hieroglyphica,Tamsia hieroglyphica,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
640,1785072,Lepidoptera,Erebidae,Anomis,Anomis flava,,Anomis flava,Anomis flava,99,ACCEPTED,EXACT,SPECIES,London06October2023,510
641,1785017,Lepidoptera,Erebidae,Anomis,Anomis scitipennis,,Anomis scitipennis,Anomis scitipennis,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
642,11552093,Lepidoptera,Erebidae,Arthisma,Arthisma mutilata,,Arthisma mutilata,Arthisma mutilata,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
643,1764640,Lepidoptera,Erebidae,Chilkasa,Chilkasa falcata,,Chilkasa falcata,Chilkasa falcata,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
644,1760923,Lepidoptera,Erebidae,Dinumma,Dinumma combusta,,Dinumma combusta,Dinumma combusta,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
645,1760927,Lepidoptera,Erebidae,Dinumma,Dinumma deponens,,Dinumma deponens,Dinumma deponens,99,ACCEPTED,EXACT,SPECIES,London06October2023,370
646,1760920,Lepidoptera,Erebidae,Dinumma,Dinumma oxygrapha,,Dinumma oxygrapha,Dinumma oxygrapha,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
647,9846203,Lepidoptera,Erebidae,Malagonia,Malagonia lineata,,Malagonia lineata,Malagonia lineata,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
648,9400545,Lepidoptera,Erebidae,Rusicada,Rusicada privata,,Rusicada privata,Rusicada privata,99,ACCEPTED,EXACT,SPECIES,London06October2023,440
649,5110615,Lepidoptera,Erebidae,Savara,Savara anomioides,,Savara anomioides,Savara anomioides,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
650,1761191,Lepidoptera,Erebidae,Thalatta,Thalatta fasciosa,,Thalatta fasciosa,Thalatta fasciosa,99,ACCEPTED,EXACT,SPECIES,London06October2023,26
651,1762721,Lepidoptera,Erebidae,Xanthanomis,Xanthanomis fuscifrons,,Xanthanomis fuscifrons,Xanthanomis fuscifrons,99,ACCEPTED,EXACT,SPECIES,London06October2023,16
652,1776708,Lepidoptera,Erebidae,Poeta,Poeta denotalis,,Poeta denotalis,Poeta denotalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
653,1776707,Lepidoptera,Erebidae,Poeta,Poeta quadrinotata,,Poeta quadrinotata,Poeta quadrinotata,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
654,11852509,Lepidoptera,Erebidae,Asta,Asta quadrilinea,,Asta quadrilinea,Asta quadrilinea,99,ACCEPTED,EXACT,SPECIES,London06October2023,16
655,1771820,Lepidoptera,Erebidae,Avitta,Avitta fasciosa,,Avitta fasciosa,Avitta fasciosa,99,ACCEPTED,EXACT,SPECIES,London06October2023,29
656,11622705,Lepidoptera,Erebidae,Pantura,Avitta ophiusalis,,Avitta ophiusalis,Pantura ophiusalis,99,SYNONYM,EXACT,SPECIES,London06October2023,7
657,1779446,Lepidoptera,Erebidae,Batracharta,Batracharta cossoides,,Batracharta cossoides,Batracharta cossoides,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
658,1783906,Lepidoptera,Erebidae,Blasticorhinus,Blasticorhinus rivulosa,,Blasticorhinus rivulosa,Blasticorhinus rivulosa,99,ACCEPTED,EXACT,SPECIES,London06October2023,155
659,11520528,Lepidoptera,Erebidae,Chorsia,Chorsia dinglei,,Chorsia dinglei,Chorsia dinglei,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
660,11793687,Lepidoptera,Erebidae,Chorsia,Chorsia hemicyclopis,,Chorsia hemicyclopis,Chorsia hemicyclopis,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
661,1774003,Lepidoptera,Erebidae,Chrysopera,Chrysopera combinans,,Chrysopera combinans,Chrysopera combinans,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
662,1774568,Lepidoptera,Erebidae,Marapana,Marapana pulverata,,Marapana pulverata,Marapana pulverata,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
663,11436019,Lepidoptera,Erebidae,Oglasa,Oglasa basicomma,,Oglasa basicomma,Oglasa basicomma,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
664,10340700,Lepidoptera,Erebidae,Oglasa,Oglasa sordidula,,Oglasa sordidula,Oglasa sordidula,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
665,11691755,Lepidoptera,Erebidae,Pantura,Pantura rufifrons,,Pantura rufifrons,Pantura rufifrons,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
666,1774061,Lepidoptera,Erebidae,Vestura,Vestura minereusalis,,Vestura minereusalis,Vestura minereusalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
667,11657677,Lepidoptera,Eupterotidae,Eupterote,Eupterote naessigi,,Eupterote naessigi,Eupterote naessigi,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
668,11746800,Lepidoptera,Eupterotidae,Eupterote,Eupterote niassana,,Eupterote niassana,Eupterote niassana,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
669,1868849,Lepidoptera,Eupterotidae,Ganisa,Ganisa plana,"Walker,1855",Ganisa plana,Ganisa plana,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
670,11794362,Lepidoptera,Eupterotidae,Sphingognatha,Sphingognatha asclepiades,"Felder & Felder, 1874",Sphingognatha asclepiades,Sphingognatha asclepiades,99,ACCEPTED,EXACT,SPECIES,London06October2023,54
671,1788809,Lepidoptera,Euteliidae,Anigraea,Anigraea rubida,,Anigraea rubida,Anigraea rubida,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
672,1771896,Lepidoptera,Euteliidae,Chlumetia,Chlumetia euthysticha,,Chlumetia euthysticha,Chlumetia euthysticha,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
673,1771903,Lepidoptera,Euteliidae,Chlumetia,Chlumetia transversa,,Chlumetia transversa,Chlumetia transversa,99,ACCEPTED,EXACT,SPECIES,London06October2023,78
674,11856412,Lepidoptera,Euteliidae,Kobestelia,Kobestelia rosea,,Kobestelia rosea,Kobestelia rosea,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
675,1780634,Lepidoptera,Euteliidae,Paectes,Paectes roseovincta,,Paectes roseovincta,Paectes roseovincta,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
676,5112440,Lepidoptera,Euteliidae,Penicillaria,Penicillaria jocosatrix,,Penicillaria jocosatrix,Penicillaria jocosatrix,99,ACCEPTED,EXACT,SPECIES,London06October2023,127
677,11635845,Lepidoptera,Euteliidae,Targalla,Targalla atripars,,Targalla atripars,Targalla atripars,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
678,4301309,Lepidoptera,Euteliidae,Targalla,Targalla delatrix,"Guenée, 1852",Targalla delatrix,Targalla delatrix,99,ACCEPTED,EXACT,SPECIES,London06October2023,198
679,9854348,Lepidoptera,Euteliidae,Targalla,Targalla palliatrix,"Guenée, 1852",Targalla palliatrix,Targalla palliatrix,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
680,10340962,Lepidoptera,Euteliidae,Targalla,Targalla subocellata,,Targalla subocellata,Targalla subocellata,99,ACCEPTED,EXACT,SPECIES,London06October2023,21
681,10376690,Lepidoptera,Euteliidae,Targallodes,Targallodes vittalba,,Targallodes vittalba,Targallodes vittalba,99,ACCEPTED,EXACT,SPECIES,London06October2023,13
682,8133084,Lepidoptera,Euteliidae,Aegilia,Aegilia describens,,Aegilia describens,Aegilia describens,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
683,11801101,Lepidoptera,Euteliidae,Aegilia,Aegilia sundascribens,,Aegilia sundascribens,Aegilia sundascribens,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
684,5108492,Lepidoptera,Euteliidae,Lophoptera,Lophoptera illucida,,Lophoptera illucida,Lophoptera illucida,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
685,5108503,Lepidoptera,Euteliidae,Lophoptera,Lophoptera leucostriga,,Lophoptera leucostriga,Lophoptera leucostriga,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
686,6132995,Lepidoptera,Euteliidae,Lophoptera,Lophoptera nama,,Lophoptera nama,Lophoptera nama,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
687,5108435,Lepidoptera,Euteliidae,Lophoptera,Lophoptera squammigera,,Lophoptera squammigera,Lophoptera squammigera,99,ACCEPTED,EXACT,SPECIES,London06October2023,134
688,1766336,Lepidoptera,Euteliidae,Odontodes,Odontodes aleuca,,Odontodes aleuca,Odontodes aleuca,98,ACCEPTED,EXACT,SPECIES,London06October2023,7
689,1766343,Lepidoptera,Euteliidae,Odontodes,Odontodes seranensis,,Odontodes seranensis,Odontodes seranensis,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
690,7808088,Lepidoptera,Euteliidae,Sigmuncus,Sigmuncus arcuata,,Sigmuncus arcuata,Sigmuncus arcuata,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
691,5111753,Lepidoptera,Euteliidae,Stictoptera,Stictoptera columba,,Stictoptera columba,Stictoptera columba,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
692,5111713,Lepidoptera,Euteliidae,Stictoptera,Stictoptera cucullioides,,Stictoptera cucullioides,Stictoptera cucullioides,98,ACCEPTED,EXACT,SPECIES,London06October2023,18
693,5111758,Lepidoptera,Euteliidae,Stictoptera,Stictoptera repleta,,Stictoptera repleta,Stictoptera repleta,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
694,5111795,Lepidoptera,Euteliidae,Stictoptera,Stictoptera signifera,,Stictoptera signifera,Stictoptera signifera,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
695,5111790,Lepidoptera,Euteliidae,Stictoptera,Stictoptera trajiciens,,Stictoptera trajiciens,Stictoptera trajiciens,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
696,1847062,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris oxycarpa,,Dichomeris oxycarpa,Dichomeris oxycarpa,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
697,1850633,Lepidoptera,Gelechiidae,Helcystogramma,Helcystogramma hibisci,,Helcystogramma hibisci,Helcystogramma hibisci,99,ACCEPTED,EXACT,SPECIES,London06October2023,79
698,1964738,Lepidoptera,Geometridae,Alex,Alex palparia,,Alex palparia,Alex palparia,99,ACCEPTED,EXACT,SPECIES,London06October2023,76
699,1988449,Lepidoptera,Geometridae,Derambila,Derambila dentiscripta,"Bastelberger, 1909",Derambila dentiscripta,Derambila dentiscripta,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
700,1988406,Lepidoptera,Geometridae,Derambila,Derambila lumenaria,"Geyer, 1837",Derambila lumenaria,Derambila lumenaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
701,1957435,Lepidoptera,Geometridae,Eumelea,Eumelea biflavata,,Eumelea biflavata,Eumelea biflavata,99,ACCEPTED,EXACT,SPECIES,London06October2023,23
702,1957398,Lepidoptera,Geometridae,Eumelea,Eumelea florinata,,Eumelea florinata,Eumelea florinata,99,ACCEPTED,EXACT,SPECIES,London06October2023,18
703,1957368,Lepidoptera,Geometridae,Eumelea,Eumelea ludovicata,"Guenée, 1857",Eumelea ludovicata,Eumelea ludovicata,98,ACCEPTED,EXACT,SPECIES,London06October2023,415
704,1957413,Lepidoptera,Geometridae,Eumelea,Eumelea rosalia,,Eumelea rosalia,Eumelea rosalia,98,ACCEPTED,EXACT,SPECIES,London06October2023,159
705,11794886,Lepidoptera,Geometridae,Noreia,Noreia ajaia,"Walker, 1859",Noreia ajaia,Noreia ajaia,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
706,11911163,Lepidoptera,Geometridae,Noreia,Noreia unilineata,,Noreia unilineata,Noreia unilineata,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
707,11733656,Lepidoptera,Geometridae,Achrosis,Achrosis fulvifusa,,Achrosis fulvifusa,Achrosis fulvifusa,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
708,1960166,Lepidoptera,Geometridae,Acronyctodes,Acronyctodes mexicanaria,,Acronyctodes mexicanaria,Acronyctodes mexicanaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,217
709,1956384,Lepidoptera,Geometridae,Amblychia,Amblychia angeronaria,,Amblychia angeronaria,Amblychia angeronaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,158
710,11560614,Lepidoptera,Geometridae,Amblychia,Amblychia hymenaria,"Guenée, 1858",Amblychia hymenaria,Amblychia hymenaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,18
711,1960014,Lepidoptera,Geometridae,Aplochlora,Aplochlora vivilaca,,Aplochlora vivilaca,Aplochlora vivilaca,99,ACCEPTED,EXACT,SPECIES,London06October2023,32
712,10127050,Lepidoptera,Geometridae,Astygisa,Astygisa vexillaria,,Astygisa vexillaria,Astygisa vexillaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
713,11775978,Lepidoptera,Geometridae,Biston,Biston inouei,,Biston inouei,Biston inouei,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
714,10835542,Lepidoptera,Geometridae,Biston,Biston insularis,,Biston insularis,Biston insularis,99,ACCEPTED,EXACT,SPECIES,London06October2023,35
715,9605358,Lepidoptera,Geometridae,Biston,Biston pustulata,"Warren, 1896",Biston pustulata,Biston pustulata,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
716,1968147,Lepidoptera,Geometridae,Borbacha,Borbacha pardaria,,Borbacha pardaria,Borbacha pardaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,122
717,1968144,Lepidoptera,Geometridae,Borbacha,Borbacha punctipardaria,,Borbacha punctipardaria,Borbacha punctipardaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
718,1963772,Lepidoptera,Geometridae,Bulonga,Bulonga schistacearia,"Walker,1859",Bulonga schistacearia,Bulonga schistacearia,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
719,10140994,Lepidoptera,Geometridae,Calichodes,Calichodes subrugata,,Calichodes subrugata,Calichodes subrugata,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
720,1978996,Lepidoptera,Geometridae,Calletaera,Calletaera basipuncta,,Calletaera basipuncta,Calletaera basipuncta,99,ACCEPTED,EXACT,SPECIES,London06October2023,33
721,9571971,Lepidoptera,Geometridae,Calletaera,Calletaera dentata,,Calletaera dentata,Calletaera dentata,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
722,11689576,Lepidoptera,Geometridae,Calletaera,Calletaera jotaria,,Calletaera jotaria,Calletaera jotaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,15
723,11813487,Lepidoptera,Geometridae,Calletaera,Calletaera schistacea,,Calletaera schistacea,Calletaera schistacea,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
724,1978999,Lepidoptera,Geometridae,Calletaera,Calletaera subexpressa,,Calletaera subexpressa,Calletaera subexpressa,99,ACCEPTED,EXACT,SPECIES,London06October2023,48
725,1986801,Lepidoptera,Geometridae,Catoria,Catoria delectaria,,Catoria delectaria,Catoria delectaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
726,1986787,Lepidoptera,Geometridae,Catoria,Catoria olivescens,,Catoria olivescens,Catoria olivescens,99,ACCEPTED,EXACT,SPECIES,London06October2023,13
727,1986779,Lepidoptera,Geometridae,Catoria,Catoria sublavaria,"Guenee, 1857",Catoria sublavaria,Catoria sublavaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,105
728,7345829,Lepidoptera,Geometridae,Celenna,Celenna festivaria,"Fabricius, 1794",Celenna festivaria,Celenna festivaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,363
729,6133670,Lepidoptera,Geometridae,Chiasmia,Chiasmia emersaria,"Walker, 1861",Chiasmia emersaria,Chiasmia emersaria,98,ACCEPTED,EXACT,SPECIES,London06October2023,802
730,6133668,Lepidoptera,Geometridae,Chiasmia,Chiasmia ozararia,,Chiasmia ozararia,Chiasmia ozararia,99,ACCEPTED,EXACT,SPECIES,London06October2023,29
731,10876400,Lepidoptera,Geometridae,Chiasmia,Chiasmia translineata,,Chiasmia translineata,Chiasmia translineata,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
732,1991943,Lepidoptera,Geometridae,Chorodna,Chorodna complicataria,,Chorodna complicataria,Chorodna complicataria,99,ACCEPTED,EXACT,SPECIES,London06October2023,15
733,5148055,Lepidoptera,Geometridae,Cleora,Cleora alienaria,,Cleora alienaria,Cleora alienaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,181
734,5147999,Lepidoptera,Geometridae,Cleora,Cleora determinata,,Cleora determinata,Cleora determinata,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
735,5147968,Lepidoptera,Geometridae,Cleora,Cleora fraterna,,Cleora fraterna,Cleora fraterna,99,ACCEPTED,EXACT,SPECIES,London06October2023,434
736,5147917,Lepidoptera,Geometridae,Cleora,Cleora injectaria,"Walker, 1860",Cleora injectaria,Cleora injectaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,413
737,5148214,Lepidoptera,Geometridae,Cleora,Cleora repetita,,Cleora repetita,Cleora repetita,99,ACCEPTED,EXACT,SPECIES,London06October2023,639
738,5148096,Lepidoptera,Geometridae,Cleora,Cleora scriptaria,,Cleora scriptaria,Cleora scriptaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,604
739,10835450,Lepidoptera,Geometridae,Coremecis,Coremecis maculata,"Warren,1899",Coremecis maculata,Coremecis maculata,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
740,11882311,Lepidoptera,Geometridae,Coremecis,Coremecis nigrovittata,,Coremecis nigrovittata,Coremecis nigrovittata,99,ACCEPTED,EXACT,SPECIES,London06October2023,14
741,1976216,Lepidoptera,Geometridae,Corymica,Corymica latimarginata,"Swinhoe, 1902",Corymica latimarginata,Corymica latimarginata,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
742,1962292,Lepidoptera,Geometridae,Curbia,Curbia martiata,,Curbia martiata,Curbia martiata,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
743,11856219,Lepidoptera,Geometridae,Dasyboarmia,Dasyboarmia subpilosa,,Dasyboarmia subpilosa,Dasyboarmia subpilosa,99,ACCEPTED,EXACT,SPECIES,London06October2023,239
744,1980145,Lepidoptera,Geometridae,Diplurodes,Diplurodes inundata,,Diplurodes inundata,Diplurodes inundata,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
745,1980827,Lepidoptera,Geometridae,Ectropis,Ectropis bhurmitra,,Ectropis bhurmitra,Ectropis bhurmitra,99,ACCEPTED,EXACT,SPECIES,London06October2023,429
746,1962542,Lepidoptera,Geometridae,Eutoea,Eutoea heteroneurata,,Eutoea heteroneurata,Eutoea heteroneurata,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
747,1987350,Lepidoptera,Geometridae,Fascellina,Fascellina castanea,"Moore, 1877",Fascellina castanea,Fascellina castanea,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
748,1987377,Lepidoptera,Geometridae,Fascellina,Fascellina chromataria,"Walker, 1860",Fascellina chromataria,Fascellina chromataria,99,ACCEPTED,EXACT,SPECIES,London06October2023,573
749,1987381,Lepidoptera,Geometridae,Fascellina,Fascellina clausaria,,Fascellina clausaria,Fascellina clausaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,18
750,1987360,Lepidoptera,Geometridae,Fascellina,Fascellina meligerys,,Fascellina meligerys,Fascellina meligerys,99,ACCEPTED,EXACT,SPECIES,London06October2023,27
751,11850656,Lepidoptera,Geometridae,Fascellina,Fascellina viridicosta,"Holloway,1993",Fascellina viridicosta,Fascellina viridicosta,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
752,6216607,Lepidoptera,Geometridae,Genusa,Genusa bigutta,,Genusa bigutta,Genusa bigutta,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
753,1975712,Lepidoptera,Geometridae,Gonodontis,Gonodontis clelia,"Cramer, 1780",Gonodontis clelia,Gonodontis clelia,99,ACCEPTED,EXACT,SPECIES,London06October2023,13
754,1975711,Lepidoptera,Geometridae,Gonodontis,Gonodontis pallida,,Gonodontis pallida,Gonodontis pallida,99,ACCEPTED,EXACT,SPECIES,London06October2023,72
755,1973396,Lepidoptera,Geometridae,Heteralex,Heteralex rectilineata,"Guenée,1857",Heteralex rectilineata,Heteralex rectilineata,99,ACCEPTED,EXACT,SPECIES,London06October2023,42
756,1989955,Lepidoptera,Geometridae,Heterostegane,Heterostegane tritocampsis,,Heterostegane tritocampsis,Heterostegane tritocampsis,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
757,1989968,Lepidoptera,Geometridae,Heterostegane,Heterostegane warreni,,Heterostegane warreni,Heterostegane warreni,99,ACCEPTED,EXACT,SPECIES,London06October2023,25
758,5149609,Lepidoptera,Geometridae,Hyperythra,Hyperythra lutea,,Hyperythra lutea,Hyperythra lutea,98,ACCEPTED,EXACT,SPECIES,London06October2023,173
759,9962269,Lepidoptera,Geometridae,Hypochrosis,Hypochrosis binexata,,Hypochrosis binexata,Hypochrosis binexata,99,ACCEPTED,EXACT,SPECIES,London06October2023,49
760,1978516,Lepidoptera,Geometridae,Hypomecis,Hypomecis costaria,"Guenée, 1857",Hypomecis costaria,Hypomecis costaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,34
761,6118096,Lepidoptera,Geometridae,Hypomecis,Hypomecis separata,,Hypomecis separata,Hypomecis separata,99,ACCEPTED,EXACT,SPECIES,London06October2023,34
762,1978524,Lepidoptera,Geometridae,Hypomecis,Hypomecis transcissa,,Hypomecis transcissa,Hypomecis transcissa,99,ACCEPTED,EXACT,SPECIES,London06October2023,105
763,1958475,Lepidoptera,Geometridae,Hyposidra,Hyposidra incomptaria,,Hyposidra incomptaria,Hyposidra incomptaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,24
764,1958463,Lepidoptera,Geometridae,Hyposidra,Hyposidra infixaria,"Walker, 1860",Hyposidra infixaria,Hyposidra infixaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,237
765,1958434,Lepidoptera,Geometridae,Hyposidra,Hyposidra picaria,,Hyposidra picaria,Hyposidra picaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
766,1958454,Lepidoptera,Geometridae,Hyposidra,Hyposidra talaca,,Hyposidra talaca,Hyposidra talaca,99,ACCEPTED,EXACT,SPECIES,London06October2023,840
767,11820105,Lepidoptera,Geometridae,Hypulia,Hypulia eleuthera,,Hypulia eleuthera,Hypulia eleuthera,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
768,1964023,Lepidoptera,Geometridae,Krananda,Krananda extranotata,,Krananda extranotata,Krananda extranotata,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
769,1964024,Lepidoptera,Geometridae,Krananda,Krananda semihyalina,"Moore,1868",Krananda semihyalina,Krananda semihyalina,99,ACCEPTED,EXACT,SPECIES,London06October2023,411
770,1986054,Lepidoptera,Geometridae,Lomographa,Lomographa inamata,,Lomographa inamata,Lomographa inamata,99,ACCEPTED,EXACT,SPECIES,London06October2023,104
771,1986045,Lepidoptera,Geometridae,Lomographa,Lomographa luciferata,,Lomographa luciferata,Lomographa luciferata,99,ACCEPTED,EXACT,SPECIES,London06October2023,16
772,1977812,Lepidoptera,Geometridae,Luxiaria,Luxiaria acutaria,"Snellen, 1877",Luxiaria acutaria,Luxiaria acutaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
773,11653232,Lepidoptera,Geometridae,Luxiaria,Luxiaria fictaria,,Luxiaria fictaria,Luxiaria fictaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
774,1977830,Lepidoptera,Geometridae,Luxiaria,Luxiaria submonstrata,"Walker, 1861",Luxiaria submonstrata,Luxiaria submonstrata,98,ACCEPTED,EXACT,SPECIES,London06October2023,7
775,9897424,Lepidoptera,Geometridae,Microcalicha,Microcalicha punctimarginaria,"Leech,1897",Microcalicha punctimarginaria,Microcalicha punctimarginaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
776,1968180,Lepidoptera,Geometridae,Nothomiza,Nothomiza xanthocolona,"Meyrick,1897",Nothomiza xanthocolona,Nothomiza xanthocolona,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
777,1964119,Lepidoptera,Geometridae,Ophthalmitis,Ophthalmitis rufilauta,,Ophthalmitis rufilauta,Ophthalmitis rufilauta,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
778,9073859,Lepidoptera,Geometridae,Ophthalmitis,Ophthalmitis viridior,,Ophthalmitis viridior,Ophthalmitis viridior,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
779,1979521,Lepidoptera,Geometridae,Pareumelea,Pareumelea eugeniata,,Pareumelea eugeniata,Pareumelea eugeniata,99,ACCEPTED,EXACT,SPECIES,London06October2023,89
780,1979520,Lepidoptera,Geometridae,Pareumelea,Pareumelea hortensiata,,Pareumelea hortensiata,Pareumelea hortensiata,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
781,1966165,Lepidoptera,Geometridae,Peratophyga,Peratophyga venetia,,Peratophyga venetia,Peratophyga venetia,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
782,1966166,Lepidoptera,Geometridae,Peratophyga,Peratophyga xanthyala,"Hampson,1896",Peratophyga xanthyala,Peratophyga xanthyala,99,ACCEPTED,EXACT,SPECIES,London06October2023,17
783,1975174,Lepidoptera,Geometridae,Petelia,Petelia delostigma,,Petelia delostigma,Petelia delostigma,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
784,1975164,Lepidoptera,Geometridae,Petelia,Petelia medardaria,,Petelia medardaria,Petelia medardaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,104
785,1958148,Lepidoptera,Geometridae,Plutodes,Plutodes cyclaria,,Plutodes cyclaria,Plutodes cyclaria,99,ACCEPTED,EXACT,SPECIES,London06October2023,19
786,1958152,Lepidoptera,Geometridae,Plutodes,Plutodes flavescens,,Plutodes flavescens,Plutodes flavescens,99,ACCEPTED,EXACT,SPECIES,London06October2023,89
787,5880539,Lepidoptera,Geometridae,Macaria,Psamatodes abydata,,Psamatodes abydata,Macaria abydata,99,SYNONYM,EXACT,SPECIES,London06October2023,1000
788,1976314,Lepidoptera,Geometridae,Racotis,Racotis inconclusa,,Racotis inconclusa,Racotis inconclusa,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
